train_loss,train_accuracy,val_loss,val_accuracy,val_macro_precision,val_macro_recall,val_macro_f1,val_weighted_f1,learning_rate
1.1185568486568032,0.4618364974815963,0.7472664382722642,0.726984126984127,0.6152082044939188,0.6168201139894397,0.6063122676025902,0.7303904755517658,1e-05
0.9519894169033706,0.5819449825648974,0.7011714011903794,0.7492063492063492,0.6380341880341881,0.6516459846362059,0.6408388649911223,0.7553346391643615,1e-05
0.8806938981880563,0.6206896551724138,0.6607797191256568,0.7682539682539683,0.6627856152408512,0.6805959256808459,0.6690469395082688,0.7741178775815516,1e-05
0.8067815918323837,0.6656334753971329,0.6403202885673159,0.7777777777777778,0.6783822501902749,0.6921882105618596,0.6845107794361526,0.7810476190476191,1e-05
0.7494600382783255,0.6815187911662146,0.6285433284820072,0.7714285714285715,0.6700302432167717,0.691336421341568,0.6783444008561257,0.777101169957072,1e-05
0.6847146907456851,0.7303370786516854,0.628626122928801,0.7714285714285715,0.671720672327153,0.6813371565816239,0.6726146613212256,0.774918658058145,1e-05
0.6163012072680671,0.7508717551336691,0.6234726652266487,0.7746031746031746,0.6721939241045946,0.6863122809597334,0.6762622549019608,0.7787989028944912,1e-05
0.5758228752443099,0.769469197985277,0.5885753699711391,0.780952380952381,0.6884557259329848,0.7086940775051943,0.6975608834302688,0.7850020589480774,1e-05
0.5068464144192569,0.8051142967841922,0.6126316910698301,0.7587301587301587,0.6655578898225957,0.6681028355758155,0.6664520600004472,0.7581088639153155,1e-05
0.45095270262444404,0.8256489732661759,0.6199899117151896,0.7873015873015873,0.7014285714285715,0.7062127784721711,0.7037039720345583,0.7885189085565822,1e-05
0.4297322190486844,0.8361100348702053,0.6523852382387434,0.7523809523809524,0.648599109714585,0.6581525868195967,0.6496953300643157,0.7537674667439637,1e-05
0.3943967223629292,0.8543200309957381,0.6570181888247293,0.7714285714285715,0.6705844006442212,0.6746709800749945,0.6708834956257638,0.7710952388419251,1e-05
0.34980732906885453,0.8733049205734211,0.6427455815057906,0.7777777777777778,0.6872389366596234,0.6912874053378428,0.689157542272213,0.7782644493041259,5e-06
0.31954032783127717,0.88221619527315,0.6302537081733582,0.7777777777777778,0.6874697538589905,0.6946204935911576,0.6909252799388376,0.7791331988589274,5e-06
0.28691085831849256,0.8907400232468036,0.6672672275512938,0.7555555555555555,0.6465962142432731,0.6531284464377619,0.6466440276196374,0.7546729688193103,5e-06
0.2839021223349333,0.896551724137931,0.6431431119404142,0.7777777777777778,0.6842344597413433,0.6912874053378428,0.6876412680526752,0.7791803467196954,5e-06
0.2767430218279431,0.9019759783029834,0.6508567038036528,0.7714285714285715,0.6741700116472705,0.693768704370866,0.6829623432842834,0.775686799997782,2.5e-06
0.2608563322999689,0.9124370399070127,0.6935036148343767,0.7682539682539683,0.6730338434534584,0.6730289439501997,0.671718415844011,0.7668308038696111,2.5e-06
