train_loss,train_accuracy,val_loss,val_accuracy,val_macro_precision,val_macro_recall,val_macro_f1,val_weighted_f1,learning_rate
1.0252704474409622,0.5462998837659822,0.7162007835176256,0.6984126984126984,0.5654296460121703,0.5678101011091232,0.5452779318736459,0.6911076519714108,2.9999999999999997e-05
0.7716695244392652,0.6757070902750871,0.6972700754801432,0.7142857142857143,0.6034943251912163,0.6051172707889125,0.583718283754981,0.7217096080949292,2.9999999999999997e-05
0.6268769693393109,0.7590081363812475,0.6400695195273748,0.7777777777777778,0.6918453401943968,0.677955052324584,0.6826391764838307,0.7737238981359195,2.9999999999999997e-05
0.5172882123263203,0.7973653622626888,0.5878481842222668,0.7904761904761904,0.7076544610982838,0.707854814596966,0.7076817104980431,0.7908348989015314,2.9999999999999997e-05
0.40402933709245464,0.8508330104610616,0.6741906881332398,0.7904761904761904,0.6987545787545787,0.7169532741328933,0.7070855622715961,0.7940336542367055,2.9999999999999997e-05
0.31471430873141093,0.8802789616427741,0.6900295950117565,0.7841269841269841,0.6990653113047859,0.6861036906327693,0.6894344426259319,0.7787604672711055,2.9999999999999997e-05
0.24169367753872803,0.9159240604416893,0.8006327750190856,0.7777777777777778,0.679863184079602,0.687954317084528,0.6836907275039196,0.7792429792429793,2.9999999999999997e-05
0.17534275794620433,0.9391708640061992,0.7529388399351211,0.780952380952381,0.7037876898191192,0.6780656106440975,0.6893676190359491,0.7774119320796384,2.9999999999999997e-05
0.14136345632567696,0.9492444788841534,0.8485709285925305,0.765079365079365,0.6706229564772418,0.658955360036163,0.6639521509086727,0.7608290337068805,1.4999999999999999e-05
0.1057548192999059,0.971716388996513,0.8179890642090449,0.7841269841269841,0.7062813322378213,0.6912383893341176,0.6982669478727815,0.7811348179696623,1.4999999999999999e-05
0.0901749766482627,0.971716388996513,0.8479999358691866,0.7873015873015873,0.7096216691804927,0.6913489476536311,0.6994129687560345,0.7849925609605832,1.4999999999999999e-05
0.08658634397825128,0.9721038357225882,0.9946814354923036,0.765079365079365,0.6681290741908968,0.6580545548121463,0.6614633862420343,0.759770933791555,1.4999999999999999e-05
