train_loss,train_accuracy,val_loss,val_accuracy,val_macro_precision,val_macro_recall,val_macro_f1,val_weighted_f1,learning_rate
0.9940233254492722,0.5989926385122045,1.0686056649874127,0.7238095238095238,0.6172032009180766,0.6315733864884662,0.60632572213945,0.7331050360155381,0.00030000000000000003
0.6710046685651863,0.7198760170476559,0.5694817681161184,0.7555555555555555,0.6615292265741991,0.708620008877343,0.6751290591600027,0.7678071430155051,0.00030000000000000003
0.5849247811053991,0.7721813250678031,1.1943158603376813,0.7682539682539683,0.6703135918937805,0.6854604917394419,0.6764622431561952,0.7707270744051746,0.00030000000000000003
0.4763100195628458,0.8179000387446727,1.236507673112173,0.7746031746031746,0.6854622962001077,0.6914469796610815,0.6876333760136578,0.7768708208849054,0.00030000000000000003
0.4446110738104325,0.8291359938008523,0.7202259603000822,0.7396825396825397,0.6895094073932228,0.7437399755464603,0.6985850121324981,0.7561772957024354,0.00030000000000000003
0.399680392622532,0.8473459899263851,0.8282922097614833,0.6952380952380952,0.6204951637941328,0.6801237381782931,0.6286120854519582,0.7201432399735688,0.00030000000000000003
0.22621247156767454,0.9159240604416893,0.8233058610162328,0.7873015873015873,0.6986383986383986,0.7237790249627615,0.7051177930287342,0.7969085074471033,0.00015000000000000001
0.15701173983459463,0.9407206509104998,1.1294343656963772,0.765079365079365,0.6713477842710006,0.668954624796107,0.6697588166929404,0.7636929132188723,0.00015000000000000001
0.12380248931709624,0.9546687330492057,1.0701941403841215,0.7904761904761904,0.709788672167313,0.6905587007491278,0.6980154799173364,0.7887610714270563,0.00015000000000000001
0.099504898787584,0.9666795815575359,0.9098522336739633,0.7936507936507936,0.7067330222300984,0.7228292037350195,0.7125170028077653,0.7989819294991266,0.00015000000000000001
