train_loss,train_accuracy,val_loss,val_accuracy,val_macro_precision,val_macro_recall,val_macro_f1,val_weighted_f1,learning_rate
1.0042165489170913,0.5370011623401783,0.8996732832893493,0.5523809523809524,0.36295090633390364,0.4702061667578909,0.3697632058287796,0.5476797640732067,0.001
0.9958526437848818,0.5625726462611391,0.9405205170313518,0.580952380952381,0.42106703479143986,0.4998483226995836,0.39743038971650463,0.5713273882979353,0.001
0.9825440785858068,0.5920185974428516,0.8717600964364551,0.6190476190476191,0.5174603174603175,0.5143276502000126,0.4825189334993256,0.6386900439188021,0.001
0.9638878320456014,0.5986051917861294,0.8167049252797687,0.6507936507936508,0.48613254999547834,0.4852557137683231,0.46274298279952825,0.6341748019513263,0.001
0.9562340665353172,0.6040294459511817,0.8090614894079784,0.653968253968254,0.49416962875197473,0.4732048569413469,0.47346377874730267,0.6504582810057699,0.001
0.9489962011287029,0.6005424254165053,1.0311730695149255,0.473015873015873,0.48840163149106236,0.4600538631418714,0.3952407887403319,0.5149975684482555,0.001
0.9615083474006269,0.6044168926772568,0.9011096734849233,0.6285714285714286,0.5221577069160604,0.5407837658995662,0.5042265048032892,0.6529784661579904,0.001
0.9530080477889311,0.5873692367299497,0.9851186472272117,0.5238095238095238,0.4543527356666042,0.4659673716801869,0.4316430020283975,0.5672301104349785,0.001
0.9465622131051319,0.6098411468423092,1.0036249191041977,0.46984126984126984,0.45143920702939005,0.46174491527039135,0.3942620526471458,0.5110575907381587,0.001
0.9267929334226666,0.6268888027896165,0.8782972604509384,0.6444444444444445,0.5469463852606445,0.5423277700169105,0.507520399981133,0.6600357934598772,0.0005
0.9160383942052405,0.6338628438589694,0.845887401368883,0.6222222222222222,0.49177888066922626,0.5095736424609302,0.4915839947089948,0.6377779352481733,0.0005
0.9098820983786216,0.625726462611391,0.8905490797663492,0.6253968253968254,0.5135313265641182,0.5309440754628608,0.5001816294758693,0.6524304028247983,0.0005
0.9039506520563574,0.6373498643936458,0.9371436978143359,0.5428571428571428,0.4923306213778,0.5070787278713166,0.4522322423850437,0.5811510109351486,0.0005
0.9011850205792423,0.6435490120108485,0.7832891280688937,0.6761904761904762,0.5733071487706732,0.539019734387722,0.5211160108548168,0.6797853266136848,0.00025
0.8989531710276258,0.6373498643936458,0.799769481780037,0.6857142857142857,0.5743573636822722,0.5554765853273316,0.5312944843951201,0.6916068222499107,0.00025
0.894523658109515,0.6342502905850446,0.7890224203230842,0.6571428571428571,0.5519477426598169,0.5325006058922682,0.5131515508982422,0.6685487952434561,0.00025
0.8887515446327768,0.6439364587369236,0.7990927304540362,0.6698412698412698,0.544866481716158,0.5357356621381325,0.5153131095600378,0.6762267757403028,0.00025
0.8883231296783175,0.6396745447500969,0.8391944026190137,0.6444444444444445,0.5259138025095472,0.5605246890887652,0.5194989576243586,0.664456985702922,0.00025
0.8658293215907945,0.6582719876017048,0.7759372915540422,0.6825396825396826,0.555798213512769,0.5447360896666095,0.5215481789909271,0.6849844929361468,0.000125
0.8610406775245459,0.6652460286710578,0.7967106147417946,0.6793650793650794,0.5453815468461024,0.5397609652885,0.5148141722569203,0.6806875553058759,0.000125
0.8686566296033922,0.6528477334366525,0.7532320648904831,0.6857142857142857,0.5720613546623469,0.5406127545087915,0.5219986583473425,0.6835092273579115,0.000125
0.8771166930315061,0.651685393258427,0.7878758860012841,0.6888888888888889,0.5695390989508636,0.577747823553279,0.544947209653092,0.6975781081663435,0.000125
0.8755352793853904,0.6458736923672995,0.7777586804495917,0.6761904761904762,0.543897027760791,0.5332543631051093,0.5160704414435758,0.6786633724800036,0.000125
0.8650635359870145,0.6505230530802014,0.8196860763761732,0.6603174603174603,0.5567794479808438,0.5620686932061095,0.5213293883256217,0.6758639138879826,0.000125
0.8597999607255781,0.6605966679581557,0.8127106407332042,0.6730158730158731,0.5607495250352393,0.5777352972412159,0.5360407651530367,0.6847415276919193,0.000125
0.8491711415832517,0.668345602479659,0.7960813594242883,0.6825396825396826,0.5632766292708368,0.5735629460796727,0.535051129057085,0.6898409073896214,6.25e-05
0.8544883855504151,0.6633087950406819,0.7860008824439276,0.6730158730158731,0.5539848749272833,0.54314306954554,0.5200698411634734,0.681785959596685,6.25e-05
0.8474045062610134,0.6640836884928323,0.8162558092011346,0.6698412698412698,0.5536201387265217,0.5621302355218979,0.5301498374933966,0.6834643708703705,6.25e-05
0.8545183506366681,0.6629213483146067,0.7950457584290277,0.6952380952380952,0.5679350739714152,0.5801310905788517,0.5432366812541378,0.6979699952107853,6.25e-05
0.854079822937863,0.6691204959318093,0.8002497027790736,0.6825396825396826,0.5682401987837709,0.5744637513036895,0.5406005048492095,0.6950755059563349,3.125e-05
0.8446222197081127,0.6671832623014335,0.7787550897825332,0.692063492063492,0.5685990526416058,0.5818221427073716,0.5454543573444575,0.6981147517400094,3.125e-05
