train_loss,train_accuracy,val_loss,val_accuracy,val_macro_precision,val_macro_recall,val_macro_f1,val_weighted_f1,learning_rate
1.0870559969783429,0.5079426578845408,0.7830253650271704,0.7047619047619048,0.5755292751174701,0.5913628355213533,0.578227165487024,0.7164588248511403,0.001
0.9800602865052842,0.5757458349476947,0.7162772576014201,0.7428571428571429,0.6450022792419009,0.6398941254319536,0.6261138014527846,0.7496542142280641,0.001
0.9171985449693038,0.602479659046881,0.7340832066914392,0.7206349206349206,0.6100936100936102,0.6335345712597386,0.6135922048965526,0.7357181948486295,0.001
0.8890318644688786,0.6350251840371949,0.6913581144242059,0.7206349206349206,0.6092545710267229,0.6041674495611706,0.5809181944477905,0.7205334318394137,0.001
0.8996332221971561,0.6133281673769857,0.6967223341502841,0.6984126984126984,0.6071419901439564,0.5866376927622424,0.5436777465330354,0.6914385056543827,0.001
0.8769060130823217,0.6284385896939171,0.6980688776288714,0.7206349206349206,0.6154433104614734,0.6265982621103569,0.6002580080303263,0.7309739347068281,0.001
0.8526270162777493,0.6299883765982177,0.6683848842741951,0.746031746031746,0.6381937129458106,0.6630661688819176,0.6412276851883935,0.7547130114071662,0.001
0.8821568653501314,0.6241766757070902,0.6712138474933684,0.7396825396825397,0.6394319800569801,0.6488820266483674,0.6246269424719563,0.7470623404244892,0.001
0.8948093934005565,0.6133281673769857,0.6850093784786406,0.7142857142857143,0.6115370412702879,0.5851187412690244,0.5654171307077048,0.7036239797123669,0.001
0.8828148276295047,0.6361875242154204,0.7381551008375864,0.7142857142857143,0.6086188454890568,0.6466458076339703,0.616473386856973,0.7294326211007746,0.001
0.8708845191988451,0.6361875242154204,0.6785425403761485,0.7492063492063492,0.642818218541053,0.6613751167533978,0.6405527354765933,0.757343754196546,0.001
0.828680916287002,0.6443239054629989,0.6729547703076922,0.746031746031746,0.6381937129458106,0.6630661688819176,0.6412276851883935,0.7547130114071662,0.0005
0.8521614688997442,0.6342502905850446,0.703001730593424,0.7301587301587301,0.6262967320061724,0.654855988257944,0.6286204264089056,0.7428997978465998,0.0005
0.8524870982885083,0.6369624176675707,0.6921169184503101,0.7333333333333333,0.6279535134303086,0.6598311126360534,0.6339054404145078,0.7453917879759848,0.0005
0.8433989685249624,0.6443239054629989,0.6845370489453513,0.7428571428571429,0.6708461842293244,0.6635862831436686,0.6286612126983279,0.7492346266317556,0.0005
0.8348691687478617,0.6543975203409531,0.6737239220785716,0.7492063492063492,0.6490473990473989,0.6647082050067125,0.6432573029211685,0.7597038815526211,0.00025
0.8454073008665138,0.6369624176675707,0.6769442794814943,0.7365079365079366,0.6405817436387338,0.6496722735528705,0.6215314168310502,0.7448099625992275,0.00025
